Review_8,Capacity,Noise_Level,Review_1,Review_3,Review_2,Review_5,Review_4,Review_7,Review_6,ASIN,Offer_Price,Brand,Item_name,No_of_Reviews,Energy_Efficiency,Part_No,MRP,Control_Console,Model,Best_Sellers_Rank_Category_AC,Best_Sellers_Rank_Category_home_kitchen,Color,Wattage,Installation_Type,Average_Rating,Voltage,Item_href
,1 tons,35 dB,,,,,,,,B00LFA5LKI,,LG,"LG LSA3AP5M Non Inverter Split AC (1 Ton, 5 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,5 Star Rating,,,Remote Control,LSA3AP5M,,,White,976 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA3AP5M-Inverter-Rating-Aluminium/dp/B00LFA5LKI/ref=sr_1_1076/254-8833744-9548146?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1076
,2 tons,40 dB,,,,,,,,B00LFA5N3I,,LG,"LG LSA6AP2M Non Inverter Split AC (2 Ton, 2 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,2 Star Rating,,,Remote Control,LSA6AP2M,,,White,2100 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA6AP2M-Inverter-Rating-Aluminium/dp/B00LFA5N3I/ref=sr_1_1072/254-8833744-9548146?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1072
,2 tons,40 dB,,,,,,,,B00LFA5NLK,,LG,"LG LSA6AP3M Non Inverter Split AC (2 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,3 Star Rating,,,Remote Control,LSA6AP3M,,,White,2000 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA6AP3M-Inverter-Rating-Aluminium/dp/B00LFA5NLK/ref=sr_1_1071/254-8833744-9548146?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1071
,2 tons,40 dB,,,,,,,,B00LFA5FKE,,LG,"LG LSA6MP3M Non Inverter Split AC (2 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,3 Star Rating,,,Remote Control,LSA6MP3M,,,White,2000 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA6MP3M-Inverter-Rating-Copper/dp/B00LFA5FKE/ref=sr_1_1079/254-8833744-9548146?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1079
,1 tons,37 dB,"your this modal prise is higer than snapdeel,  this modal is selling snapdeal rs 24990",,,,,,,B00O21EY8C," 28,970.00",Onida,"Onida S125FLT-N Split AC (1 Ton, 5 Star Rating, White, Copper): Amazon.in: Home & Kitchen",1 review,5 Star Rating,,"33,690.00",Remote Control,S125FLT-N,#474,"#4,51,321",White,975 Watts,Split,5.0 out of 5 stars,230 Volts,http://www.amazon.in/Onida-S125FLT-N-Split-Rating-Copper/dp/B00O21EY8C/ref=sr_1_911/253-3725784-5086657?ie=UTF8&qid=1485080812&s=kitchen&sr=1-911
,1 tons,48 dB,,,,,,,,B00LFENPLQ," 22,500.00",LG,"LG LWA3BP2F Window AC (1 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,2 Star Rating,,,Remote Control,LWA3BP2F,,,White,1220 Watts,Window,,230 Volts,http://www.amazon.in/LG-LWA3BP2F-Window-Rating-Copper/dp/B00LFENPLQ/ref=sr_1_1061/254-8833744-9548146?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1061
,1.5 tons,35 dB,,,,,,,,B00LFA5PGI," 33,990.00",LG,"LG LSA5NP2F Non Inverter Split AC (1.5 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,2 Star Rating,,,Remote Control,LSA5NP2F,,,White,1565 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA5NP2F-Inverter-Rating-Copper/dp/B00LFA5PGI/ref=sr_1_1067/254-8833744-9548146?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1067
,1 tons,35 dB,,,,,,,,B00LFA5KZO,,LG,"LG LSA3AP3M Non Inverter Split AC (1 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,3 Star Rating,,,Remote Control,LSA3AP3M,,,White,1070 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA3AP3M-Inverter-Rating-Aluminium/dp/B00LFA5KZO/ref=sr_1_1077/254-8833744-9548146?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1077
,1 tons,35 dB,,,,,,,,B00LFA5OZA," 33,990.00",LG,"LG LSA3NP5F Non Inverter Split AC (1 Ton, 5 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,5 Star Rating,,,Remote Control,LSA3NP5F,#729,"#6,51,807",White,976 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA3NP5F-Inverter-Rating-Aluminium/dp/B00LFA5OZA/ref=sr_1_1068/254-8833744-9548146?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1068
,1 tons,48 dB,,,,,,,,B00LFENL3S,,LG,"LG LWA3GP2F Window AC (1 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,2 Star Rating,,,Remote Control,LWA3GP2F,,,White,1220 Watts,Window,,230 Volts,http://www.amazon.in/LG-LWA3GP2F-Window-Rating-Copper/dp/B00LFENL3S/ref=sr_1_1064/254-8833744-9548146?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1064
,1 tons,35 dB,Good service from amazon and also a good product from LG.,,,,,,,B00LFA5ON2," 31,490.00",LG,"LG LSA3NP3F Non Inverter Split AC (1 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",1 review,3 Star Rating,LSA3NP3A,,Remote Control,LSA3NP3F,#401,"#3,86,286",White,1070 Watts,Split,5.0 out of 5 stars,230 Volts,http://www.amazon.in/LG-LSA3NP3F-Inverter-Rating-Aluminium/dp/B00LFA5ON2/ref=sr_1_1069/254-8833744-9548146?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1069
,1 tons,50 dB,,,,,,,,B00LFENNYA,,LG,"LG LWA3GP5F Window AC (1 Ton, 5 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,5 Star Rating,,,Remote Control,LWA3GP5F,,,White,1125 Watts,Window,,230 Volts,http://www.amazon.in/LG-LWA3GP5F-Window-Rating-Copper/dp/B00LFENNYA/ref=sr_1_1062/254-8833744-9548146?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1062
,2 tons,40 dB,Nice one ....lg is da best in any other ...this 2 ton is sufficient for any room .....for any temperature ...im satisfied for that ...and worth for it,,,,,,,B00LFA5QOY," 43,500.00",LG,"LG LSA6NP3F Non Inverter Split AC (2 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",1 review,3 Star Rating,,,Remote Control,LSA6NP3F,#392,"#3,77,648",White,2000 Watts,Split,5.0 out of 5 stars,230 Volts,http://www.amazon.in/LG-LSA6NP3F-Inverter-Rating-Aluminium/dp/B00LFA5QOY/ref=sr_1_1065/254-8833744-9548146?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1065
,1.5 tons,35 dB,,,,,,,,B00LFA5LTO,,LG,"LG LSA5AP2M Non Inverter Split AC (1.5 Ton, 2 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,2 Star Rating,LSA5AP2M,,Remote Control,LSA5AP2M,,,White,1565 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA5AP2M-Inverter-Rating-Aluminium/dp/B00LFA5LTO/ref=sr_1_1075/254-8833744-9548146?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1075
,1 tons,35 dB,,,,,,,,B00LFA5NVA,,LG,"LG LSA3NP2F Non Inverter Split AC (1 Ton, 2 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,2 Star Rating,LSA3NP2A,,Remote Control,LSA3NP2F,#644,"#6,05,226",White,1110 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA3NP2F-Inverter-Rating-Aluminium/dp/B00LFA5NVA/ref=sr_1_1070/254-8833744-9548146?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1070
,1 tons,50 dB,,,,,,,,B00LFENS0Y," 27,200.00",LG,"LG LWA3BP5F Window AC (1 Ton, 5 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,5 Star Rating,,,Remote Control,LWA3BP5F,#464,"#4,40,746",White,1125 Watts,Window,,230 Volts,http://www.amazon.in/LG-LWA3BP5F-Window-Rating-Copper/dp/B00LFENS0Y/ref=sr_1_1059/254-8833744-9548146?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1059
,1 tons,50 dB,,,,,,,,B00LFENQVU,,LG,"LG LWA3BP4F Window AC (1 Ton, 4 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,4 Star Rating,,,Remote Control,LWA3BP4F,#484,"#4,68,523",White,1110 Watts,Window,,230 Volts,http://www.amazon.in/LG-LWA3BP4F-Window-Rating-Copper/dp/B00LFENQVU/ref=sr_1_1060/254-8833744-9548146?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1060
,1.5 tons,52 dB,Nice product super fast delivery,,,,,,,B00LFENTJE," 24,972.00",LG,"LG LWA5BP2A/F Window AC (1.5 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",1 review,2 Star Rating,,,Remote Control,LWA5BP2A/F,#429,"#3,99,030",White,1830 Watts,Window,4.0 out of 5 stars,230 Volts,http://www.amazon.in/LG-LWA5BP2A-Window-Rating-Copper/dp/B00LFENTJE/ref=sr_1_1058/254-8833744-9548146?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1058
,1 tons,35 dB,,,,,,,,B00LFA5KHC,,LG,"LG LSA3AP2M Non Inverter Split AC (1 Ton, 2 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,2 Star Rating,,,Remote Control,LSA3AP2M,,,White,1110 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA3AP2M-Inverter-Rating-Aluminium/dp/B00LFA5KHC/ref=sr_1_1078/254-8833744-9548146?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1078
,1.5 tons,44 dB,,,,,,,,B00OTDKPN6,,Haier,"Haier HSU-18CKBS3N Jet Series Split AC (1.5 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,3 Star Rating,,,,HSU-18CKBS3N,,,White,1545 Watts,Split,,230 Volts,http://www.amazon.in/Haier-HSU-18CKBS3N-Split-Rating-Aluminium/dp/B00OTDKPN6/ref=sr_1_889/253-3725784-5086657?ie=UTF8&qid=1485080812&s=kitchen&sr=1-889
,1 tons,50 dB,,,,,,,,B00LFENMJG,,LG,"LG LWA3GP4F Window AC (1 Ton, 4 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,4 Star Rating,,,Remote Control,LWA3GP4F,,,White,1110 Watts,Window,,230 Volts,http://www.amazon.in/LG-LWA3GP4F-Window-Rating-Copper/dp/B00LFENMJG/ref=sr_1_1063/254-8833744-9548146?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1063
,1.5 tons,52 dB,,,,,,,,B00LFEO19Q,,LG,"LG LWA5CS4F Window AC (1.5 Ton, 4 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,4 Star Rating,,,Remote Control,LWA5CS4F,#512,"#5,09,067",White,1600 Watts,Window,,230 Volts,http://www.amazon.in/LG-LWA5CS4F-Window-Rating-Copper/dp/B00LFEO19Q/ref=sr_1_1055/254-6787663-5094265?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1055
,1.5 tons,29 dB,,,,,,,,B00LGE1E7C," 61,990.00",LG,"LG BS-Q186C8R6 Cold Split AC (1.5 Ton, White, Aluminium): Amazon.in: Home & Kitchen",,Inverter,,,Remote Control,BS-Q186C8R6,,,White,1470 Watts,Split,,240 Volts,http://www.amazon.in/LG-BS-Q186C8R6-Split-White-Aluminium/dp/B00LGE1E7C/ref=sr_1_1052/254-6787663-5094265?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1052
,1 tons,19 dB,,,,,,,,B00LGE1DX2,,LG,"LG BS-Q126B8R8 Cold Split AC (1 Ton, White, Aluminium): Amazon.in: Home & Kitchen",,Inverter,,,Remote Control,BS-Q126B8R8,,,White,980 Watts,Split,,240 Volts,http://www.amazon.in/LG-BS-Q126B8R8-Split-White-Aluminium/dp/B00LGE1DX2/ref=sr_1_1053/254-6787663-5094265?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1053
,1 tons,19 dB,,,,,,,,B00LGE1EW2,,LG,"LG BS-Q126B8A4 Cold Split AC (1 Ton, White, Aluminium): Amazon.in: Home & Kitchen",,Inverter,DX63,,Remote Control,BS-Q126B8A4,,,White,980 Watts,Split,,240 Volts,http://www.amazon.in/LG-BS-Q126B8A4-Split-White-Aluminium/dp/B00LGE1EW2/ref=sr_1_1050/254-6787663-5094265?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1050
,1.5 tons,43 dB,,,,,,,,B00LHHM4KE,,Samsung,"Samsung AR18HC5TXNC Split AC (1.5 Ton, 5 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,5 Star Rating,,,Remote Control,AR18HC5TXNC,,,White,,Split,,230 Volts,http://www.amazon.in/Samsung-AR18HC5TXNC-Split-Rating-Aluminium/dp/B00LHHM4KE/ref=sr_1_1046/254-6787663-5094265?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1046
,2 tons,30 dB,,,,,,,,B00LGE1EI6,,LG,"LG BS-Q246C8R3 Cold Split AC (2 Ton, White, Aluminium): Amazon.in: Home & Kitchen",,Inverter,,,Remote Control,BS-Q246C8R3,,,White,1760 Watts,Split,,230 Volts,http://www.amazon.in/LG-BS-Q246C8R3-Split-White-Aluminium/dp/B00LGE1EI6/ref=sr_1_1051/254-6787663-5094265?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1051
,1.5 tons,58 dB,,,,,,,,B00OPT5C4Q," 24,700.00",Voltas,"Voltas 182 EYe Window AC (1.5 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,2 Star Rating,182 EYe,,Remote Control,182 EYe,#454,"#4,26,731",White,1761 Watts,Window,,230 Volts,http://www.amazon.in/Voltas-182-EYe-Window-Rating/dp/B00OPT5C4Q/ref=sr_1_895/253-3725784-5086657?ie=UTF8&qid=1485080812&s=kitchen&sr=1-895
,1 tons,,,,,,,,,B00LHOA26U," 43,800.00",Hitachi,"Hitachi RAU012HUEA Kampa Inverter Split AC (1 Ton, White, Copper): Amazon.in: Home & Kitchen",,Inverter,,,Remote Control,RAU012HUEA,#657,"#6,27,412",White,945 Watts,Split,,230 Volts,http://www.amazon.in/Hitachi-RAU012HUEA-Kampa-Inverter-Copper/dp/B00LHOA26U/ref=sr_1_1043/254-6787663-5094265?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1043
,1.5 tons,29 dB,,,,,,,,B00LGE1F6M,,LG,"LG BS-Q186C8A4 Cold Split AC (1.5 Ton, White, Aluminium): Amazon.in: Home & Kitchen",,Inverter,DX64,,Remote Control,BS-Q186C8A4,,,White,1460 Watts,Split,,240 Volts,http://www.amazon.in/LG-BS-Q186C8A4-Split-White-Aluminium/dp/B00LGE1F6M/ref=sr_1_1049/254-6787663-5094265?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1049
,1 tons,37 dB,"Best Product. We have purchased this product from Croma since it's not available online with amazon (Pune Location). We have opted for this AC considering the performance of the other Samsung 5 Star AC which was purchased 5 years back. Very decent , Noiseless quality  product.",,Very nice ac for 12*12 rooms.cooling is quick.,,,,,B00LHHMFYE," 31,600.00",Samsung,"Samsung AR12HC3TFUR Split AC (1 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",2 reviews,3 Star Rating,,,Remote Control,AR12HC3TFUR,#594,"#5,78,834",White,1065 Watts,Split,5.0 out of 5 stars,230 Volts,http://www.amazon.in/Samsung-AR12HC3TFUR-Split-Rating-Aluminium/dp/B00LHHMFYE/ref=sr_1_1044/254-6787663-5094265?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1044
,1.2 tons,,,,,,,,,B00LHOA9UE," 40,600.00",Hitachi,"Hitachi RAU514HUD Ace Cutout Split AC (1.2 Ton, 5 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,5 Star Rating,,,Remote Control,RAU514HUD,,,White,1065 Watts,Split,,230 Volts,http://www.amazon.in/Hitachi-RAU514HUD-Cutout-Rating-Copper/dp/B00LHOA9UE/ref=sr_1_1042/254-6787663-5094265?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1042
,1 tons,40 dB,,,,,,,,B00LHHMBZC,,Samsung,"Samsung AR12HC5TCNC Split AC (1 Ton, 5 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,5 Star Rating,,,Remote Control,AR12HC5TCNC,,,White,,Split,,230 Volts,http://www.amazon.in/Samsung-AR12HC5TCNC-Split-Rating-Aluminium/dp/B00LHHMBZC/ref=sr_1_1045/254-6787663-5094265?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1045
,1.5 tons,38 dB,,,,,,,,B00LM99C52,,Whirlpool,"Whirlpool 3D Cool Elite IV Split AC (1.5 Ton, 4 Star Rating, Silver): Amazon.in: Home & Kitchen",,4 Star Rating,,"43,100.00",Remote Control,3D Cool Elite IV(1.5 T),,,Silver,,Split,,230 Volts,http://www.amazon.in/Whirlpool-3D-Cool-Elite-1-5/dp/B00LM99C52/ref=sr_1_1038/254-6787663-5094265?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1038
,1.5 tons,58 dB,,,,,,,,B00LKZ5KF4," 29,380.00",Voltas,"Voltas 183 LYE Window AC (1.5 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,3 Star Rating,183LYE,,Remote Control,183 LYE,#410,"#3,93,986",White,4850 Watts,Window,,230 Volts,http://www.amazon.in/Voltas-183-LYE-Window-Rating/dp/B00LKZ5KF4/ref=sr_1_1041/254-6787663-5094265?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1041
,1.5 tons,44 dB,,,,,,,,B00LL5XLY0,,Sharp,"Sharp AH-X18PET Split AC (1.5 Ton, White/Wine Red and Gold): Amazon.in: Home & Kitchen",,,,,Remote Control,AH-X18PET (1.5T),,,White/Wine Red and Gold,,Split,,240 Volts,http://www.amazon.in/Sharp-AH-X18PET-Split-White-Wine/dp/B00LL5XLY0/ref=sr_1_1040/254-6787663-5094265?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1040
,1 tons,35 dB,Very nice product. Cooling is really faster and consumes less power. Maintenance is also at the lower side,,,,,,,B00LM99BD0,,Whirlpool,"Whirlpool 3D Cool Climate Control Split AC (1 Ton, 5 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",1 review,5 Star Rating,,"38,300.00",Remote Control,3D Cool Climate Control(1 T),,,White,,Split,5.0 out of 5 stars,230 Volts,http://www.amazon.in/Whirlpool-3D-Cool-Climate-Control/dp/B00LM99BD0/ref=sr_1_1039/254-6787663-5094265?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1039
,1.5 tons,38 dB,Ok this product,,,,,,,B00LM99E1E," 32,990.00",Whirlpool,"Whirlpool 3D Cool Dlx Plus III Split AC (1.5 Ton, 3 Star Rating, White): Amazon.in: Home & Kitchen",1 review,3 Star Rating,,"41,600.00",Remote Control,3D Cool Dlx Plus III(1.5 T),#724,"#6,51,100",White,,Split,4.0 out of 5 stars,230 Volts,http://www.amazon.in/Whirlpool-Cool-Dlx-Plus-III/dp/B00LM99E1E/ref=sr_1_1035/254-6787663-5094265?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1035
,1.5 tons,38 dB,good as it look,,,,,,,B00LM99CVG," 34,999.00",Whirlpool,"Whirlpool 3D Cool Deluxe III Split AC (1.5 Ton, 3 Star Rating, Wine Red): Amazon.in: Home & Kitchen",1 review,3 Star Rating,,"41,600.00",Remote Control,3D Cool Deluxe III(1.5 T),#406,"#3,93,105",Wine Red,,Split,4.0 out of 5 stars,230 Volts,http://www.amazon.in/Whirlpool-Cool-Deluxe-III-1-5/dp/B00LM99CVG/ref=sr_1_1037/254-6787663-5094265?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1037
,1.25 tons,45 dB,,,,,,,,B00M2N3DR0," 34,990.00",Panasonic,"Panasonic CS-YC15QKY-2 Split AC (1.25 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,2 Star Rating,,,Remote Control,CS-YC15QKY-2,,,White,1460 Watts,Split,,230 Volts,http://www.amazon.in/Panasonic-CS-YC15QKY-2-Split-Rating-Copper/dp/B00M2N3DR0/ref=sr_1_957/253-6262204-8309246?ie=UTF8&qid=1485080812&s=kitchen&sr=1-957
,2 tons,54 dB,,,,,,,,B00LFEO51K,,LG,"LG LWA6CP1F Window AC (2 Ton, 1 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,1 Star Rating,,,Remote Control,LWA6CP1F,,,White,2250 Watts,Window,,230 Volts,http://www.amazon.in/LG-LWA6CP1F-Window-Rating-Copper/dp/B00LFEO51K/ref=sr_1_1054/254-6787663-5094265?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1054
,2 tons,49 dB,,,,,,,,B00M2N3F3W," 45,990.00",Panasonic,"Panasonic CS-YC24QKY-2 Split AC (2 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,2 Star Rating,,,Remote Control,CS-YC24QKY-2,,,White,2170 Watts,Split,,230 Volts,http://www.amazon.in/Panasonic-CS-YC24QKY-2-Split-Rating-Copper/dp/B00M2N3F3W/ref=sr_1_955/253-6262204-8309246?ie=UTF8&qid=1485080812&s=kitchen&sr=1-955
,2 tons,30 dB,,,,,,,,B00LGE1FGW,,LG,"LG BS-Q246C8A2 Cold Split AC (2 Ton, White, Aluminium): Amazon.in: Home & Kitchen",,Inverter,,,Remote Control,BS-Q246C8A2,,,White,1760 Watts,Split,,230 Volts,http://www.amazon.in/LG-BS-Q246C8A2-Split-White-Aluminium/dp/B00LGE1FGW/ref=sr_1_1048/254-6787663-5094265?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1048
,1 tons,43 dB,,,,,,,,B00M2N3HYY," 24,100.00",Panasonic,"Panasonic CS-UC12QKY-2 Split AC (1 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,2 Star Rating,CS/CU-UC12QKY2-2,,Remote Control,CS-UC12QKY-2,#617,"#5,91,162",White,1100 Watts,Split,,230 Volts,http://www.amazon.in/Panasonic-CS-UC12QKY-2-Split-Rating-Copper/dp/B00M2N3HYY/ref=sr_1_953/253-6262204-8309246?ie=UTF8&qid=1485080812&s=kitchen&sr=1-953
,2 tons,50 dB,,,,,,,,B00M2N3CDU," 78,490.00",Panasonic,"Panasonic CS-YC36PKY Split AC (2 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,3 Star Rating,,,Remote Control,CS-YC36PKY,,,White,3190 Watts,Split,,230 Volts,http://www.amazon.in/Panasonic-CS-YC36PKY-Split-Rating-Copper/dp/B00M2N3CDU/ref=sr_1_959/253-6262204-8309246?ie=UTF8&qid=1485080812&s=kitchen&sr=1-959
,1.5 tons,52 dB,,,,,,,,B00NATPMHO," 34,990.00",LG,"LG LWA5CP3F Window AC (1.5 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,3 Star Rating,LWA 5CP3F,,,LWA5CP3F,,,White,1610 Watts,Window,,230 Volts,http://www.amazon.in/LG-LWA5CP3F-Window-Rating-Copper/dp/B00NATPMHO/ref=sr_1_947/253-6262204-8309246?ie=UTF8&qid=1485080812&s=kitchen&sr=1-947
,1.5 tons,48 dB,,,,,,,,B00M2N3ISE," 32,876.00",Panasonic,"Panasonic CS-UC18QKY-2 Split AC (1.5 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,2 Star Rating,CS/CU-UC18QKY2-2,,Remote Control,CS-UC18QKY-2,#475,"#4,53,421",White,1820 Watts,Split,,230 Volts,http://www.amazon.in/Panasonic-CS-UC18QKY-2-Split-Rating-Copper/dp/B00M2N3ISE/ref=sr_1_952/253-6262204-8309246?ie=UTF8&qid=1485080812&s=kitchen&sr=1-952
,1 tons,,,,,,,,,B00M2N3L54," 28,490.00",Panasonic,"Panasonic CW-UC1214YA Window AC (1 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,2 Star Rating,CW-UC1214YA,,Remote Control,CW-UC1214YA,,,White,,Window,,230 Volts,http://www.amazon.in/Panasonic-CW-UC1214YA-Window-Rating-Copper/dp/B00M2N3L54/ref=sr_1_950/253-6262204-8309246?ie=UTF8&qid=1485080812&s=kitchen&sr=1-950
,1.2 tons,38 dB,"I have purchased it on 1st April 2015, I got delivery on 3rd April and same day installation. Installation cost is very high charged by whirlpool for installation. No options to reject the cost charged by whirlpool support engineer.Installation charges 1500/-Stand 850/-Vinyl tape insulator 250/-2 feet wire 50/-2 feet extra copper wire 500/- (Rs. 250/- per feet)Water Drainage pipe 400/-Total Installation cost 3450/-Due to High Installation cost, I have cancelled Vinyl tape insulator and Paid 3200/-While paying Rs 3200/- support engineer return me Rs. 100/- as bribe and told me to say whirlpool company that he charge me only Rs 2350/-So great product and branded company but poor support,I am not happy with installation. AC mounted not by fixing screws but they use hammering screw while fitting. One of my chair also get broken while installation as they do not have helper and there ladder. They do not have proper tools for installation.It was taken 5 PM to 11:30 PM for Installation by one man army installation engineerI suggest to buy AC with free installation charges.","The product got delivered in 5 working days, which I think is fine.I need to pay the installation charges of INR1,500 and additional INR 1500 also for the extra Copper pipe at the rate of INR 750 per meter.I was  expecting the additional installation charges , as the same was mentioned in the terms and conditions at the time of purchase, however I was not expecting that I need to pay for the extra copper pipe and that's also for that much of high rate.The room size where I have installed the AC is 11ft x 10 ft and is not exposed to sun raise because of its direction, even though the cooling capacity of the AC is not that good.It took almost half an hour to cool the room at 6th sense and when I use the turbo mode it cools fast but..it becomes a bit humid. Its to be noted that my residence is not near sea side.Overall I find it to be okay, however find the price point very reasonable.","DON'T BUY WHIRLPOOL AC.  My compressor stopped working, it was under warrantee.  When I called Whirlpool service center, they told me they will send a technician within 24 hours.  It's been 7 days now, recomplained again but never received any calls from their technician.  Obviously, they don't want to replace the compressor.  Finally, I've gotten fed up and sold my ac at dirt cheap price. Final Impression:  Short life span, 3rd class service, 3rd class product.",working very nicely,"Very good ac bought from store @32,400 cool my 10*11 room less than 10 minutes no word just amazing blindly trust brand whirlpool after all its made in u.s.a",,,B00LM99ESC," 36,000.00",Whirlpool,"Whirlpool 3D Cool Platinum V Split AC (1.2 Ton, 5 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",5 reviews,5 Star Rating,3D COOL PLATINUM WHITE,"39,100.00",Remote Control,3D Cool Platinum V(1.2 T),#425,"#3,97,342",White,,Split,3.2 out of 5 stars,230 Volts,http://www.amazon.in/Whirlpool-3D-Cool-Platinum-1-2/dp/B00LM99ESC/ref=sr_1_1034/254-6787663-5094265?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1034
,1.5 tons,,,,,,,,,B00M2N3LS6," 33,490.00",Panasonic,"Panasonic CW-UC1814YA Window AC (1.5 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,2 Star Rating,,,Remote Control,CW-UC1814YA,,,White,,Window,,230 Volts,http://www.amazon.in/Panasonic-CW-UC1814YA-Window-Rating-Copper/dp/B00M2N3LS6/ref=sr_1_949/253-6262204-8309246?ie=UTF8&qid=1485080812&s=kitchen&sr=1-949
